2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt
0.0,3.0,1.0,905,2.0,357,572,0.0,1262,0,3.8573324964312685,1.7781512503836436,68.0,120,5,6,1262,2006
0.0,3.0,1.0,0,0.0,1905,788,2.0,1905,2,4.06707085604537,1.9242792860618816,302.0,191,5,9,1905,2006
878.0,3.0,0.0,252,1.0,901,541,2.0,2031,0,4.057057208637422,1.8750612633917,202.0,84,5,7,1153,1998
0.0,3.0,1.0,0,0.0,1064,478,1.0,1350,1,4.006037954997317,1.8920946026904804,174.0,0,5,6,1064,1974
888.0,3.0,1.0,483,2.0,458,613,1.0,1829,0,3.979912410334717,1.6434526764861874,223.0,39,6,7,941,2003
0.0,3.0,1.0,641,5.0,187,300,0.0,965,1,3.8920946026904804,1.7781512503836436,0.0,0,5,5,828,1965
252.0,2.0,1.0,348,5.0,324,280,0.0,924,3,4.085647288296856,1.7781512503836436,0.0,0,4,4,672,1941
1208.0,3.0,1.0,0,0.0,1055,905,2.0,2263,0,3.9656719712201065,1.8388490907372552,396.0,45,5,8,1055,2001
872.0,4.0,1.0,626,3.0,501,540,0.0,2108,0,4.13760727050463,2.0791812460476247,0.0,0,7,6,1127,1935
0.0,3.0,1.0,916,1.0,326,528,0.0,1242,1,3.9822712330395684,1.9030899869919435,320.0,0,6,7,1242,1973
584.0,3.0,1.0,0,0.0,884,240,0.0,1573,0,3.7867514221455614,1.7075701760979363,0.0,0,7,4,884,1935
1151.0,3.0,1.0,0,0.0,884,434,2.0,2035,0,3.977952121201462,1.8388490907372552,180.0,48,5,7,884,2001
0.0,3.0,1.0,660,5.0,572,516,0.0,1232,1,4.046104787246039,1.8388490907372552,0.0,0,6,6,1232,1984
866.0,4.0,1.0,403,0.0,400,483,1.0,1964,1,4.020361282647708,1.9030899869919435,660.0,69,6,7,803,1976
348.0,3.0,1.0,0,0.0,576,0,0.0,1140,1,3.9444826721501687,1.7403626894942439,0.0,160,7,4,576,1910
0.0,3.0,1.0,702,5.0,192,450,1.0,894,0,3.989627770745151,1.7558748556724915,0.0,0,7,5,894,1967
1142.0,4.0,3.0,619,5.0,435,619,0.0,2654,0,4.042536136722143,1.8388490907372552,220.0,65,7,6,1054,1968
0.0,2.0,0.0,660,0.0,108,396,2.0,768,1,3.8573324964312685,1.7781512503836436,0.0,0,8,5,768,1972
0.0,2.0,1.0,0,0.0,0,0,0.0,912,1,3.795184589682424,1.7160033436347992,0.0,0,5,4,0,1947
1040.0,5.0,0.0,650,3.0,390,504,0.0,2080,3,4.0646825662285115,1.845098040014257,192.0,0,5,5,1040,1969
0.0,3.0,1.0,732,2.0,308,576,0.0,1040,0,4.095657440328489,1.9138138523837167,0.0,0,5,5,1040,1996
467.0,3.0,3.0,370,4.0,779,216,0.0,1616,0,3.7323937598229686,1.6020599913279623,0.0,0,7,6,1149,1926
0.0,2.0,1.0,0,0.0,641,273,0.0,1047,1,4.033423755486949,1.7781512503836436,0.0,0,7,4,641,1885
0.0,3.0,1.0,168,3.0,284,484,1.0,1803,1,4.1180993120779945,1.9444826721501687,67.0,0,4,5,1134,1957
0.0,2.0,1.0,0,0.0,832,528,0.0,832,0,3.858958054718006,1.7708520116421442,0.0,0,6,6,832,1954
0.0,3.0,1.0,180,3.0,340,384,0.0,894,1,3.850891184135924,1.99563519459755,0.0,0,5,5,894,1966
596.0,3.0,3.0,0,0.0,596,189,0.0,1192,1,3.8063156698081135,1.7781512503836436,0.0,0,5,5,596,1920
0.0,3.0,2.0,1261,2.0,572,772,2.0,1850,0,4.205014792569004,1.9912260756924949,378.0,112,5,9,1833,2004
0.0,3.0,1.0,450,1.0,414,288,2.0,899,0,3.8920946026904804,1.8129133566428555,89.0,0,7,5,864,1967
0.0,3.0,1.0,340,3.0,524,264,1.0,892,1,3.976670880624811,1.8388490907372552,65.0,0,5,5,864,1966
1031.0,4.0,3.0,1046,3.0,168,506,0.0,2291,1,3.8573324964312685,1.7781512503836436,0.0,0,6,6,1214,1910
1063.0,2.0,1.0,0,0.0,849,360,0.0,2138,1,3.90848501887865,1.954242509439325,0.0,156,5,5,849,1898
678.0,3.0,1.0,0,0.0,926,470,2.0,1604,1,4.034989216287685,2.0,0.0,36,5,6,926,1997
1134.0,3.0,1.0,0,0.0,868,422,1.0,2021,0,4.36655369287421,2.225309281725863,0.0,100,5,7,868,2006
0.0,3.0,0.0,280,4.0,167,308,0.0,938,1,3.963787827345555,1.8388490907372552,0.0,0,6,5,938,1975
514.0,3.0,1.0,0,0.0,912,216,0.0,1426,0,3.88320703335239,1.7403626894942439,0.0,240,8,7,912,1918
992.0,4.0,1.0,220,3.0,708,400,0.0,1920,1,4.054804500220955,1.9777236052888478,567.0,0,5,5,928,1948
0.0,3.0,1.0,902,1.0,196,260,0.0,1098,1,3.8686444383948255,1.8388490907372552,151.0,0,7,5,1098,1955
0.0,2.0,1.0,0,0.0,270,0,0.0,729,1,3.615950051656401,1.7481880270062005,0.0,0,6,3,270,1935
0.0,3.0,1.0,0,0.0,1252,528,0.0,1252,0,4.030235296012244,1.9030899869919435,243.0,39,6,6,1252,1959
0.0,4.0,1.0,0,0.0,1584,792,0.0,1584,1,3.951531790542348,1.8129133566428555,0.0,152,5,5,1584,1967
0.0,2.0,1.0,0,0.0,1498,592,0.0,1506,2,4.163965982954884,1.8750612633917,284.0,174,5,9,1498,2008
0.0,2.0,0.0,1238,2.0,460,506,2.0,1709,0,3.7091851295502454,1.6989700043360187,60.0,65,5,9,1698,1999
0.0,2.0,1.0,895,3.0,197,299,2.0,1092,1,4.171726453653231,1.8388490907372552,0.0,0,5,5,1092,1957
0.0,3.0,2.0,1320,2.0,426,758,2.0,1746,2,4.172953027546354,1.6232492903979006,160.0,39,5,9,1746,2006
983.0,3.0,1.0,603,5.0,701,667,2.0,2287,1,4.1929296788902,1.9084850188786497,0.0,21,4,7,1304,1953
0.0,2.0,1.0,0,0.0,768,200,0.0,789,1,4.025059968599579,1.7403626894942439,0.0,0,5,5,768,1926
0.0,3.0,1.0,991,1.0,50,270,1.0,1041,1,3.9822712330395684,1.9030899869919435,132.0,88,6,5,1041,1959
915.0,4.0,1.0,0,0.0,967,431,2.0,1908,0,4.152013000050834,1.9294189257142926,0.0,0,5,8,967,2002
1257.0,4.0,1.0,0,0.0,1010,390,1.0,2267,0,3.906765889540728,1.8388490907372552,0.0,46,5,6,1010,2002
0.0,2.0,1.0,209,5.0,506,180,0.0,875,1,3.7867514221455614,1.7075701760979363,0.0,0,7,5,715,1931
0.0,4.0,0.0,383,3.0,833,364,0.0,1526,1,3.9325752234982905,1.8325089127062364,145.0,78,6,5,1216,1957
0.0,2.0,2.0,1567,1.0,0,714,1.0,1567,0,3.9920672600276665,1.8388490907372552,0.0,32,5,6,1567,1977
1088.0,3.0,2.0,0,0.0,1734,1020,1.0,2822,2,4.142733511313519,2.0293837776852097,424.0,170,5,9,1734,2008
689.0,3.0,1.0,141,3.0,548,360,0.0,1378,0,3.9822712330395684,1.7781512503836436,0.0,0,9,7,689,1928
457.0,4.0,1.0,0,0.0,715,368,0.0,1738,1,4.097361444565494,1.8388490907372552,0.0,0,4,4,715,1920
896.0,4.0,1.0,831,2.0,320,521,0.0,2060,1,4.001257631312231,1.9867717342662448,268.0,228,5,6,1151,1988
0.0,2.0,1.0,812,4.0,124,286,0.0,1128,1,3.9542425094393248,1.8750612633917,0.0,0,5,5,936,1954
880.0,3.0,1.0,0,0.0,840,440,2.0,1720,0,3.916137983107175,1.792391689498254,0.0,48,5,7,840,2004
0.0,2.0,1.0,504,3.0,546,338,0.0,1050,1,3.9822712330395684,1.9030899869919435,0.0,0,6,5,1050,1956
0.0,3.0,1.0,814,2.0,300,576,0.0,1114,0,4.1365620365899805,1.8195439355418688,0.0,78,5,6,1114,2003
0.0,3.0,1.0,567,3.0,413,750,1.0,1053,2,3.9529376677509807,1.8388490907372552,85.0,80,7,5,1008,1958
0.0,0.0,0.0,1153,2.0,440,682,2.0,1593,2,3.6922298357727557,1.6127838567197355,0.0,120,5,8,1593,2001
0.0,3.0,1.0,695,5.0,519,318,1.0,1214,1,4.015150103229471,1.8388490907372552,196.0,111,5,5,1214,1967
0.0,3.0,1.0,641,1.0,175,264,0.0,816,0,3.8195439355418688,1.7781512503836436,0.0,0,9,5,816,1982
0.0,4.0,1.0,0,0.0,0,400,0.0,1535,1,3.846213363879387,1.806179973983887,0.0,0,5,5,0,1979
1360.0,3.0,1.0,1036,0.0,140,795,0.0,3112,0,4.405158461126545,2.2405492482826,0.0,16,4,8,1360,1918
840.0,3.0,0.0,0,0.0,1079,685,1.0,1919,0,4.193430723726846,2.0791812460476247,0.0,51,5,8,1079,2006
0.0,3.0,1.0,0,0.0,1097,672,0.0,1097,1,4.035789833127757,2.0492180226701815,0.0,64,5,5,1097,1994
767.0,4.0,3.0,660,1.0,323,423,0.0,1750,1,4.0971878725708955,1.8750612633917,0.0,0,7,6,983,1940
504.0,2.0,1.0,0,0.0,483,288,0.0,987,1,3.225309281725863,1.3222192947339193,297.0,0,5,6,483,1972
0.0,3.0,1.0,282,1.0,664,576,0.0,981,1,4.0224283711854865,1.8388490907372552,0.0,312,5,6,981,1971
0.0,4.0,1.0,1018,3.0,380,447,1.0,1700,0,4.023334782538309,1.845098040014257,0.0,38,5,5,1398,1959
0.0,2.0,1.0,708,2.0,108,308,0.0,816,1,3.8512583487190755,1.863322860120456,0.0,0,7,5,816,1957
896.0,3.0,1.0,666,2.0,278,622,1.0,1840,0,4.094121595840561,1.8976270912904414,0.0,45,5,7,944,2001
1230.0,5.0,1.0,837,1.0,105,576,0.0,2521,1,3.598133645813238,1.6232492903979006,0.0,20,4,6,942,1973
0.0,3.0,1.0,828,5.0,174,902,0.0,1002,1,3.942008053022313,1.8388490907372552,76.0,0,6,5,1002,1970
0.0,2.0,1.0,0,0.0,721,294,0.0,841,1,3.9242792860618816,1.7781512503836436,0.0,0,4,4,721,1950
0.0,2.0,0.0,747,2.0,189,564,0.0,996,0,3.9575594018974796,1.863322860120456,0.0,0,6,6,936,1992
0.0,3.0,0.0,1088,2.0,625,856,2.0,1713,2,3.98186389099135,1.8808135922807914,262.0,26,5,8,1713,2004
0.0,3.0,3.0,1005,2.0,387,576,0.0,1412,0,4.05907091309298,2.113943352306837,0.0,0,5,6,1392,1988
0.0,2.0,1.0,600,2.0,312,923,0.0,1236,1,3.8696423446515946,1.954242509439325,0.0,158,7,6,912,1957
0.0,3.0,2.0,633,1.0,431,648,0.0,1040,1,4.402880133602107,1.9731278535996986,0.0,0,5,4,1064,1963
0.0,2.0,1.0,1180,2.0,415,608,1.0,1616,0,3.7315081835960253,1.591064607026499,0.0,152,5,8,1595,1995
0.0,3.0,1.0,528,1.0,245,601,0.0,1414,1,4.042536136722143,1.9395192526186185,0.0,51,8,6,1184,1958
975.0,3.0,1.0,649,0.0,326,576,1.0,1950,0,3.869173027321683,1.8195439355418688,1600.0,10,5,7,975,1997
0.0,3.0,1.0,320,1.0,404,490,0.0,1086,1,4.008600171761918,1.9294189257142926,104.0,0,7,5,1086,1954
504.0,3.0,2.0,1309,2.0,15,528,1.0,1576,0,4.330088945748481,2.1583624920952498,0.0,312,6,5,1324,1923
0.0,2.0,0.0,619,1.0,149,624,0.0,768,1,3.8599784416420206,1.7323937598229686,0.0,0,7,5,768,1970
0.0,3.0,1.0,982,1.0,179,676,0.0,1381,0,3.971275848738105,1.8920946026904804,0.0,0,7,6,1161,1972
885.0,3.0,1.0,0,0.0,1284,647,1.0,2169,0,3.9719712763997563,1.8388490907372552,149.0,87,5,8,1284,2002
0.0,2.0,1.0,0,0.0,0,287,0.0,720,1,3.821316970591097,1.8388490907372552,0.0,0,6,3,0,1949
1208.0,3.0,1.0,493,4.0,1017,520,0.0,2792,1,4.018700498666243,1.7781512503836436,0.0,547,7,6,1510,1920
0.0,2.0,1.0,0,0.0,936,576,0.0,936,1,3.7781512503836434,1.7781512503836436,0.0,32,4,4,936,1953
0.0,3.0,0.0,920,5.0,38,588,1.0,1181,1,4.000520840936185,1.954242509439325,0.0,0,5,4,1138,1972
0.0,3.0,0.0,0,0.0,1689,954,1.0,1689,0,3.9933921374490025,1.919078092376074,0.0,56,6,7,1689,2007
0.0,3.0,1.0,732,3.0,216,280,0.0,948,1,3.9132839017604186,1.7781512503836436,0.0,36,6,4,948,1954
756.0,2.0,1.0,420,2.0,336,440,0.0,1512,0,3.325720858019412,1.8388490907372552,513.0,32,5,6,756,2000
0.0,3.0,1.0,492,5.0,402,450,0.0,894,1,3.940715656906663,2.037426497940624,0.0,0,5,5,894,1968
920.0,3.0,1.0,822,2.0,78,644,1.0,1852,0,3.936513742478893,1.8573324964312685,0.0,108,5,7,900,2009
0.0,3.0,1.0,0,0.0,0,290,0.0,845,1,4.060697840353612,1.8388490907372552,0.0,0,3,4,0,1957
0.0,3.0,1.0,544,3.0,0,0,0.0,774,0,3.630427875025024,1.845098040014257,0.0,0,6,3,544,1931
1185.0,4.0,0.0,816,0.0,1217,666,2.0,3238,0,4.16790781000148,1.7481880270062005,579.0,86,5,8,2033,1995
0.0,2.0,0.0,724,2.0,508,632,0.0,1232,0,3.8641549560020256,1.806179973983887,82.0,0,5,7,1232,2007
0.0,3.0,1.0,0,0.0,1164,528,0.0,1164,1,3.9822712330395684,1.9030899869919435,168.0,0,5,7,1164,1969
336.0,2.0,1.0,324,4.0,588,160,0.0,1248,1,3.9749259860897626,1.7160033436347992,0.0,0,5,5,912,1930
0.0,3.0,0.0,353,5.0,60,572,0.0,1687,1,4.757396028793024,1.8388490907372552,0.0,0,5,5,747,1948
1100.0,4.0,1.0,625,2.0,235,440,2.0,1960,0,3.8949249773595436,1.8388490907372552,0.0,48,5,6,860,2002
0.0,3.0,1.0,273,5.0,0,286,1.0,1092,1,3.345765693114488,1.3222192947339193,0.0,0,4,4,546,1970
0.0,3.0,1.0,552,0.0,342,400,0.0,894,1,3.975431808509263,1.8325089127062364,0.0,0,5,4,894,1954
0.0,3.0,0.0,1013,2.0,440,558,1.0,1479,0,4.0279608597854475,1.8573324964312685,167.0,29,5,7,1453,2003
0.0,3.0,3.0,188,3.0,204,270,0.0,1060,0,3.9162433304653397,1.8388490907372552,0.0,90,8,5,1060,1968
0.0,3.0,3.0,946,2.0,490,484,0.0,1436,0,3.926856708949692,1.8129133566428555,266.0,98,5,7,1436,2004
0.0,2.0,0.0,0,0.0,540,504,0.0,1044,3,3.9401178667477184,1.8195439355418688,0.0,0,5,5,540,1952
888.0,2.0,3.0,390,0.0,490,320,0.0,1768,1,4.033423755486949,1.7781512503836436,0.0,341,7,7,880,1914
0.0,2.0,0.0,538,0.0,278,432,0.0,816,1,3.7701152947871015,1.8388490907372552,0.0,0,8,6,816,1930
656.0,3.0,1.0,250,2.0,134,400,2.0,1430,1,3.88930170250631,1.8388490907372552,0.0,0,5,7,384,2000
0.0,2.0,1.0,379,4.0,470,303,2.0,1867,1,4.029708362514895,1.8388490907372552,0.0,0,5,5,1617,1955
0.0,3.0,0.0,1070,2.0,286,648,2.0,1500,0,3.606918525948291,1.724275869600789,45.0,20,5,7,1356,2006
0.0,3.0,1.0,419,1.0,375,312,1.0,1100,1,4.096666739975382,1.8388490907372552,0.0,0,5,4,1100,1960
0.0,3.0,2.0,546,1.0,270,264,0.0,816,1,3.9198100201701958,1.8808135922807914,0.0,0,7,5,816,1982
0.0,2.0,2.0,967,5.0,383,308,0.0,1328,1,4.228015175101787,2.060697840353612,0.0,104,6,5,1350,1959
568.0,3.0,2.0,1338,2.0,384,842,1.0,2296,2,4.129625452035683,1.9867717342662448,420.0,274,5,10,1722,2008
0.0,2.0,1.0,167,3.0,697,572,0.0,864,1,3.91232835796041,1.7781512503836436,0.0,0,7,5,864,1955
0.0,3.0,1.0,0,0.0,1257,453,0.0,1266,0,3.8750612633917,1.792391689498254,0.0,144,5,7,1257,2005
0.0,3.0,1.0,614,5.0,244,0,0.0,858,1,3.909823369650912,1.8388490907372552,0.0,0,4,4,858,1971
878.0,3.0,1.0,426,2.0,406,506,1.0,1710,0,3.968062460076449,1.8808135922807914,120.0,70,5,6,832,1993
351.0,3.0,1.0,0,0.0,732,264,0.0,1123,1,3.782472624166286,1.6989700043360187,0.0,0,5,4,732,1939
694.0,3.0,1.0,0,0.0,953,460,1.0,1647,1,3.898560644939712,1.792391689498254,0.0,40,5,6,953,1999
0.0,3.0,1.0,510,0.0,354,288,1.0,874,1,3.993788813818705,1.792391689498254,0.0,0,6,5,864,1968
0.0,3.0,0.0,0,0.0,1753,522,1.0,1788,2,4.073278335635835,1.8388490907372552,0.0,151,5,8,1753,2001
0.0,3.0,1.0,1186,2.0,291,416,2.0,1839,0,4.159627340658673,2.041392685158225,106.0,87,7,6,1477,1957
780.0,4.0,1.0,381,1.0,399,484,0.0,1868,0,4.013005850015737,1.8388490907372552,44.0,96,7,5,780,1976
0.0,4.0,1.0,528,4.0,1098,588,2.0,1712,1,3.9239172231131056,1.845098040014257,122.0,54,5,5,1626,1959
668.0,2.0,1.0,285,1.0,276,462,2.0,1229,1,3.113943352306837,1.380211241711606,0.0,0,6,6,561,1980
0.0,3.0,1.0,0,0.0,1566,890,1.0,1600,0,4.153204900084284,2.041392685158225,640.0,56,5,8,1566,2007
684.0,3.0,0.0,0,0.0,916,460,2.0,1600,1,3.943148129358563,1.7558748556724915,0.0,38,5,6,916,1997
448.0,3.0,1.0,0,0.0,896,240,0.0,1344,1,3.795184589682424,1.8388490907372552,0.0,114,4,5,896,1936
0.0,3.0,0.0,767,1.0,266,540,1.0,1126,2,4.193430723726846,1.8388490907372552,0.0,0,6,5,1126,1977
0.0,3.0,1.0,658,1.0,218,264,0.0,923,1,3.842047288509638,1.568201724066995,0.0,0,5,5,876,1984
0.0,2.0,1.0,616,4.0,0,205,0.0,616,1,3.7781512503836434,1.6989700043360187,0.0,0,7,5,616,1921
0.0,6.0,1.0,0,0.0,1800,0,0.0,1800,1,3.9030899869919438,1.9030899869919435,0.0,0,4,5,1800,1961
0.0,2.0,1.0,1024,0.0,481,505,1.0,1505,1,4.084933574936716,2.1072099696478683,90.0,0,4,6,1505,1953
0.0,3.0,3.0,1283,1.0,0,621,2.0,1647,0,4.113408506818176,1.9030899869919435,459.0,0,6,5,1430,1977
0.0,2.0,1.0,1024,2.0,108,451,2.0,1132,0,3.8465845028980463,1.7781512503836436,0.0,64,5,4,1132,2005
836.0,3.0,1.0,821,2.0,107,470,1.0,1764,0,4.188253327026504,1.8129133566428555,0.0,99,5,6,928,1997
441.0,4.0,1.0,0,0.0,0,240,0.0,1529,1,3.9245377177754897,1.6989700043360187,0.0,0,3,4,0,1945
748.0,4.0,1.0,0,0.0,804,336,0.0,2447,0,3.9839869219651898,1.6989700043360187,0.0,0,7,6,804,1919
0.0,1.0,1.0,16,2.0,1330,457,2.0,1504,0,3.502700175310563,1.6334684555795864,16.0,0,5,7,1346,2005
0.0,3.0,1.0,256,1.0,906,220,0.0,1163,1,3.7649229846498886,1.6901960800285136,0.0,98,8,3,1162,1955
756.0,3.0,1.0,436,2.0,320,440,0.0,1525,0,3.325720858019412,1.8388490907372552,456.0,0,5,6,756,2000
0.0,3.0,1.0,560,5.0,0,288,0.0,935,1,4.131169383089324,1.8388490907372552,114.0,0,6,5,935,1965
0.0,2.0,1.0,0,0.0,813,270,0.0,813,0,3.754654069255432,1.845098040014257,0.0,113,8,6,813,1930
896.0,3.0,1.0,603,2.0,293,230,0.0,2008,2,3.8920946026904804,1.8920946026904804,0.0,0,8,5,896,1948
797.0,4.0,1.0,1085,2.0,390,514,0.0,2329,0,4.073315020560628,1.9344984512435677,99.0,121,5,7,1475,1990
648.0,4.0,1.0,420,5.0,490,282,0.0,1558,1,4.137037454789513,1.8750612633917,0.0,0,5,5,910,1950
832.0,4.0,1.0,194,2.0,638,528,1.0,1664,1,4.006037954997317,1.8920946026904804,0.0,28,5,7,832,1976
0.0,3.0,1.0,1065,1.0,1045,522,2.0,2110,2,4.04766419460156,1.968482948553935,0.0,0,5,7,2110,1968
881.0,3.0,1.0,648,2.0,176,684,1.0,1786,0,3.9702073588068547,1.8388490907372552,0.0,162,5,6,824,1997
550.0,4.0,1.0,548,1.0,36,336,1.0,1475,1,3.425697213362591,1.6127838567197355,0.0,26,6,5,757,1977
576.0,3.0,1.0,0,0.0,811,256,0.0,1387,0,3.7781512503836434,1.6989700043360187,0.0,0,4,5,811,1954
732.0,3.0,1.0,0,0.0,976,380,0.0,1708,0,3.5267268673146357,1.505149978319906,117.0,40,5,7,976,2004
649.0,3.0,1.0,600,3.0,312,440,0.0,1734,0,3.990605211423919,1.8864907251724818,0.0,0,7,6,912,1962
648.0,3.0,1.0,664,5.0,290,520,0.0,2414,1,4.033423755486949,1.7781512503836436,0.0,0,4,5,954,1900
975.0,4.0,1.0,642,2.0,273,493,0.0,1908,0,3.942008053022313,1.845098040014257,0.0,133,5,7,915,1994
0.0,3.0,1.0,504,3.0,319,506,0.0,1283,1,3.890029586163417,1.845098040014257,0.0,0,7,5,931,1962
0.0,3.0,1.0,0,0.0,1212,573,1.0,1212,0,3.9590413923210934,1.845098040014257,0.0,0,5,7,1212,2001
596.0,3.0,1.0,0,0.0,952,672,0.0,1548,2,3.861175835513029,1.7403626894942439,0.0,0,7,7,952,1925
0.0,3.0,0.0,400,0.0,100,384,2.0,980,1,3.989004615698537,1.8750612633917,0.0,0,5,5,980,1967
0.0,2.0,1.0,296,1.0,230,470,2.0,1811,2,4.149680882482938,1.954242509439325,0.0,0,7,6,1073,1956
0.0,3.0,1.0,1056,3.0,0,384,0.0,1056,1,3.949390006644913,1.8388490907372552,0.0,42,4,4,1056,1966
0.0,3.0,0.0,0,0.0,1234,484,1.0,1234,0,4.0433229735745755,1.9294189257142926,0.0,30,5,8,1234,2007
672.0,3.0,1.0,0,0.0,630,440,0.0,1302,1,3.3044905277734875,1.380211241711606,304.0,0,5,5,630,1970
371.0,3.0,1.0,0,0.0,319,0,0.0,1406,3,3.8987251815894934,1.8388490907372552,0.0,144,7,6,319,1920
0.0,2.0,0.0,685,2.0,173,576,0.0,858,1,3.860457795423471,1.8388490907372552,0.0,0,5,5,858,1982
1142.0,4.0,1.0,998,0.0,177,736,2.0,2324,2,4.076421967360593,1.9294189257142926,286.0,21,5,9,1175,2005
0.0,3.0,0.0,0,0.0,105,414,0.0,910,0,3.948999454026953,1.8692317197309762,0.0,0,7,5,105,1953
813.0,4.0,2.0,674,2.0,0,442,1.0,1611,1,3.9894498176666917,1.9030899869919435,360.0,128,6,6,780,1964
876.0,3.0,0.0,0,0.0,684,400,2.0,1560,0,4.075948224644035,2.0863598306747484,0.0,38,5,6,684,2005
0.0,4.0,1.0,0,0.0,0,630,0.0,2020,1,3.9242792860618816,1.7781512503836436,320.0,0,5,5,0,1977
0.0,2.0,3.0,616,2.0,722,582,2.0,1338,0,3.69196510276736,1.6127838567197355,0.0,0,5,8,1338,2001
0.0,3.0,1.0,593,0.0,595,312,0.0,1188,1,4.417338810319397,1.8388490907372552,189.0,39,7,5,1188,1962
0.0,3.0,1.0,0,0.0,1459,527,1.0,1459,0,3.9419584165308135,1.845098040014257,100.0,39,5,7,1459,2002
954.0,3.0,2.0,1201,2.0,105,533,0.0,2260,0,4.146128035678238,1.9030899869919435,0.0,44,5,7,1306,1996
0.0,3.0,1.0,0,0.0,1413,605,1.0,1430,0,4.211787762900892,1.8260748027008264,0.0,33,5,7,1413,2001
0.0,3.0,1.0,290,5.0,706,0,0.0,996,1,4.14323345465317,1.7993405494535817,0.0,0,6,5,996,1940
0.0,3.0,1.0,787,3.0,305,504,1.0,1092,1,3.916453948549925,1.8750612633917,260.0,0,7,6,1092,1964
625.0,2.0,1.0,0,0.0,625,625,2.0,1250,0,3.6039018317316716,1.5440680443502757,0.0,54,5,7,625,2006
864.0,3.0,1.0,0,0.0,864,572,1.0,1728,0,3.9690896029549214,1.8129133566428555,0.0,56,5,7,864,2004
0.0,3.0,1.0,0,0.0,924,280,0.0,924,1,3.902546779313991,1.9444826721501687,0.0,0,6,5,924,1975
0.0,2.0,1.0,300,2.0,899,530,1.0,1199,0,3.8971870765801535,1.7403626894942439,0.0,63,5,6,1199,1993
0.0,3.0,1.0,0,0.0,948,300,0.0,948,1,3.953179601065634,1.8388490907372552,0.0,0,5,5,948,1968
0.0,3.0,1.0,338,5.0,121,429,0.0,925,1,3.9590413923210934,1.845098040014257,0.0,0,6,5,925,1965
0.0,2.0,1.0,108,1.0,350,366,0.0,835,1,4.026328938722349,1.9294189257142926,0.0,0,5,5,458,1920
886.0,4.0,1.0,0,0.0,1580,610,1.0,2466,0,4.047002130518505,2.0086001717619175,0.0,214,5,8,1580,2004
941.0,4.0,1.0,445,3.0,479,487,0.0,2157,0,4.152288344383057,1.9444826721501687,309.0,66,6,7,924,1966
0.0,3.0,1.0,840,2.0,200,572,0.0,1060,1,3.625723909525756,1.6434526764861874,0.0,110,7,5,1040,1976
0.0,2.0,2.0,1282,2.0,1351,804,1.0,2633,2,4.056904851336473,1.8388490907372552,705.0,140,5,10,2633,2001
0.0,2.0,1.0,0,0.0,993,280,0.0,1048,1,3.8048206787211623,1.7634279935629373,0.0,0,6,5,993,1922
711.0,3.0,1.0,0,0.0,953,460,1.0,1664,1,3.909609510490169,1.8388490907372552,0.0,40,5,6,953,2000
0.0,2.0,1.0,0,0.0,784,360,0.0,784,1,3.9542425094393248,1.7781512503836436,0.0,0,3,6,784,1928
0.0,3.0,1.0,641,1.0,276,473,0.0,1279,1,4.005395031886706,1.8750612633917,0.0,83,6,6,1196,1977
0.0,3.0,1.0,1059,1.0,75,284,1.0,1229,1,4.23401081758718,1.8388490907372552,0.0,0,6,4,1134,1956
0.0,2.0,1.0,540,4.0,728,244,2.0,1268,1,3.8920946026904804,1.8920946026904804,200.0,98,6,5,1268,1954
0.0,3.0,1.0,0,0.0,1428,480,2.0,1428,0,4.065915668188592,1.9777236052888478,0.0,120,5,7,1428,2007
0.0,3.0,0.0,631,1.0,410,352,0.0,1125,1,3.8573324964312685,1.8573324964312685,255.0,0,6,6,1041,1976
0.0,2.0,1.0,486,5.0,522,275,0.0,1008,1,4.057856208741888,1.8388490907372552,0.0,0,6,5,1008,1954
0.0,3.0,2.0,0,0.0,1622,860,1.0,1630,2,4.0097057883905185,1.7853298350107671,270.0,42,5,8,1622,2008
864.0,3.0,1.0,503,3.0,361,673,1.0,1728,0,3.9440382800544183,1.806179973983887,0.0,56,5,6,864,2003
0.0,3.0,1.0,250,5.0,210,322,0.0,1211,1,3.916453948549925,1.7403626894942439,0.0,63,5,5,952,1968
0.0,3.0,1.0,369,4.0,671,286,1.0,1040,1,3.8785217955012063,1.845098040014257,0.0,0,5,5,1040,1959
0.0,2.0,1.0,0,0.0,1686,511,1.0,1707,1,4.221909546588134,1.8388490907372552,653.0,64,6,8,1686,1981
0.0,3.0,1.0,0,0.0,935,462,2.0,1632,1,3.9582771255476974,1.7993405494535817,0.0,28,5,7,935,1998
0.0,3.0,1.0,1302,0.0,90,528,0.0,1392,1,4.054651350441741,1.8388490907372552,180.0,0,6,5,1392,1957
0.0,3.0,1.0,428,5.0,0,270,0.0,1319,1,4.02669665597816,1.8976270912904414,0.0,0,6,5,608,1953
742.0,3.0,1.0,0,0.0,742,390,2.0,1484,0,4.099991233544684,2.173186268412274,0.0,24,5,6,742,2005
0.0,3.0,2.0,523,0.0,448,300,0.0,971,1,3.9965116721541785,1.8388490907372552,0.0,0,6,5,971,1969
